,CustomerID,Periodicity,Recency,threshold_annulation,purchase_amount,purchasing
12008,18362.0,365,25,1.0,0.0,0
12009,17596.0,2,25,0.0,392.61999999999983,1
12069,18363.0,365,25,1.0,0.0,0
12070,18364.0,365,25,1.0,0.0,0
12071,15078.0,1,11,0.15789473684210525,449.94999999999993,1
12092,14085.0,1,8,0.05263157894736842,308.05,1
12104,15078.0,1,11,0.15789473684210525,25.200000000000003,1
12105,14911.0,1,8,0.1862348178137652,377.5,1
12120,17860.0,7,25,0.0,252.79999999999998,1
12178,13155.0,5,25,0.0,379.6999999999999,1
12230,15028.0,8,25,0.0,185.97,1
12244,16919.0,2,17,0.0,198.35000000000002,1
12266,17259.0,3,25,0.0,381.64,1
12353,17019.0,2,25,0.0,358.82,1
12402,14487.0,3,25,0.14285714285714285,-12.75,0
12403,16722.0,2,17,0.1875,480.68,1
12419,15882.0,16,25,0.2,270.52,1
12433,14911.0,1,8,0.1862348178137652,784.1500000000002,1
12453,15882.0,16,25,0.2,100.80000000000001,1
12455,15882.0,16,25,0.2,-21.0,0
12456,14667.0,1,17,0.07407407407407407,511.5600000000001,1
12480,16710.0,1,17,0.0,375.47,1
12538,16550.0,2,25,0.4444444444444444,-9.05,0
12541,15984.0,2,24,0.09090909090909091,122.7,1
12546,14487.0,3,25,0.14285714285714285,125.10000000000002,1
12559,14911.0,1,8,0.1862348178137652,20.85,1
12560,13468.0,2,15,0.0975609756097561,222.17999999999998,1
12574,17682.0,4,25,0.14285714285714285,391.5,1
12592,17757.0,1,17,0.03225806451612903,149.00000000000003,1
12611,16658.0,46,25,0.0,123.24,1
12619,16550.0,2,25,0.4444444444444444,554.6599999999999,1
12667,17068.0,2,15,0.045454545454545456,166.15000000000003,1
12691,13089.0,1,11,0.17796610169491525,2415.0400000000004,1
12725,13089.0,1,11,0.17796610169491525,81.18,1
12730,15356.0,1,17,0.0,150.21999999999997,1
12783,17223.0,8,25,0.0,292.84,1
12813,16817.0,4,16,0.3076923076923077,244.2,1
12823,15426.0,2,25,0.2857142857142857,-4.95,0
12824,13030.0,4,25,0.0,427.74,1
12884,17191.0,2,25,0.0,422.81000000000006,1
12934,18365.0,365,25,1.0,0.0,0
12935,17191.0,2,25,0.0,30.450000000000003,1
12946,15502.0,2,25,0.4782608695652174,-192.7,0
12952,17191.0,2,25,0.0,56.849999999999994,1
12963,17841.0,1,12,0.26627218934911245,406.6899999999997,1
13009,15502.0,2,25,0.4782608695652174,-167.2,0
13013,15502.0,2,25,0.4782608695652174,192.7,1
13019,15502.0,2,25,0.4782608695652174,-25.5,0
13021,15194.0,2,15,0.3181818181818182,406.15999999999997,1
13037,14409.0,7,25,0.14285714285714285,151.20000000000002,1
13038,18366.0,122,25,0.0,9.65,1
13041,14409.0,7,25,0.14285714285714285,177.60000000000002,1
13042,14409.0,7,25,0.14285714285714285,-151.20000000000002,0
13043,16654.0,12,25,0.2,227.40000000000003,1
13052,16861.0,46,25,0.3333333333333333,-22.110000000000003,0
13054,16138.0,365,25,1.0,-7.95,0
13055,13481.0,4,25,0.375,-4.25,0
13056,17884.0,4,25,0.0,137.11,1
13092,13495.0,8,16,0.16666666666666666,510.94999999999993,1
13106,17519.0,5,17,0.14285714285714285,335.29999999999995,1
13124,17218.0,2,12,0.0,292.5399999999999,1
13175,17812.0,3,25,0.0,217.55000000000004,1
13208,14215.0,4,25,0.14285714285714285,166.0,1
13214,15602.0,7,10,0.4,92.55000000000001,1
13217,18367.0,365,25,1.0,0.0,0
13218,18368.0,365,25,1.0,0.0,0
13219,18369.0,365,25,1.0,0.0,0
13220,17320.0,5,25,0.0,450.91999999999996,1
13242,12748.0,1,8,0.06696428571428571,82.12,1
13263,18370.0,365,25,1.0,0.0,0
13264,18371.0,365,25,1.0,0.0,0
13265,16782.0,2,16,0.3157894736842105,-5.95,0
13266,12913.0,8,25,0.0,417.62,1
13270,18372.0,1,25,0.0,8223.399999999996,1
13945,17920.0,1,25,0.0,221.50000000000003,1
13959,18373.0,365,25,1.0,0.0,0
13960,18374.0,365,25,1.0,0.0,0
13961,18375.0,365,25,1.0,0.0,0
13962,18376.0,365,25,1.0,0.0,0
13963,17869.0,10,25,0.0,214.32,1
13979,13564.0,5,11,0.4,540.0,1
14020,18377.0,183,25,0.0,5.07,1
14022,14850.0,17,24,0.5,-47.6,0
14023,15021.0,1,23,0.3076923076923077,-9.35,0
14024,18055.0,2,15,0.09090909090909091,569.0300000000001,1
14052,13963.0,11,24,0.0,151.3,1
14059,17450.0,2,24,0.16363636363636364,39.599999999999994,1
14060,18378.0,365,24,1.0,0.0,0
14061,18379.0,365,24,1.0,0.0,0
14062,18380.0,365,24,1.0,0.0,0
14063,18381.0,365,24,1.0,0.0,0
14064,18382.0,365,24,1.0,0.0,0
14065,18383.0,365,24,1.0,0.0,0
14066,18384.0,365,24,1.0,0.0,0
14067,17450.0,2,24,0.16363636363636364,1989.2399999999998,1
14069,17511.0,1,16,0.32608695652173914,1644.9399999999996,1
14088,17091.0,2,24,0.1,293.45,1
14101,17470.0,5,24,0.0,178.40000000000003,1
14112,17616.0,122,24,0.0,326.4,1
14113,15649.0,183,24,0.0,510.0,1
14114,17228.0,2,24,0.0,172.64999999999998,1
14126,12681.0,1,11,0.18518518518518517,1033.5200000000004,1
14167,14907.0,3,17,0.3,618.07,1
14195,17735.0,1,24,0.0,454.59999999999997,1
14217,18385.0,365,24,1.0,0.0,0
14218,16059.0,3,24,0.0,118.25,1
14236,12567.0,1,24,0.09090909090909091,415.46000000000004,1
14256,17720.0,8,24,0.0,102.0,1
14257,15018.0,12,24,0.25,111.25,1
14262,14344.0,6,15,0.0,17.85,1
14263,12971.0,2,10,0.033707865168539325,111.54,1
14269,15838.0,3,24,0.05,957.5,1
14272,14733.0,2,11,0.2,1830.02,1
14300,17017.0,2,17,0.25925925925925924,511.79999999999995,1
14321,13756.0,3,15,0.06666666666666667,532.8000000000001,1
14323,14176.0,12,17,0.2,159.54999999999998,1
14332,13319.0,1,10,0.2777777777777778,-28.15,0
14335,18386.0,7,24,0.0,924.59,1
14393,15353.0,6,24,0.0,311.65000000000003,1
14405,18119.0,13,24,0.0,181.11999999999998,1
14435,18387.0,365,24,1.0,-95.38,0
14436,18388.0,183,24,1.0,-64.95,0
14438,17491.0,4,23,0.09090909090909091,327.4000000000001,1
14443,14282.0,3,24,0.0,571.0,1
14456,12647.0,3,14,0.07692307692307693,596.8,1
14473,13569.0,5,24,0.0,118.32000000000001,1
14497,17954.0,1,24,0.25,-19.9,0
14499,14135.0,3,10,0.0,319.0,1
14513,17954.0,1,24,0.25,19.9,1
14514,18389.0,365,24,1.0,-1.0,0
14515,17287.0,3,24,0.0,108.78,1
14524,17511.0,1,16,0.32608695652173914,-76.32000000000001,0
14538,14673.0,5,24,0.0,373.49,1
14553,13488.0,1,24,0.23529411764705882,1381.92,1
14598,16221.0,4,24,0.0,166.74,1
14610,15002.0,4,24,0.0,631.6499999999999,1
14641,15965.0,3,24,0.0,156.19000000000003,1
14657,15024.0,3,24,0.0,444.4199999999999,1
14704,17675.0,1,21,0.24390243902439024,617.1200000000001,1
14716,18390.0,365,24,1.0,-631.31,0
14717,17675.0,1,21,0.24390243902439024,-75.60000000000001,0
14718,13769.0,3,17,0.375,322.3,1
14728,18391.0,365,24,1.0,-313.78,0
14729,16904.0,1,24,0.0,322.79999999999995,1
14759,15898.0,5,23,0.16666666666666666,139.0,1
14764,16904.0,1,24,0.0,15.9,1
14765,16086.0,10,24,0.16666666666666666,177.26,1
14773,15061.0,1,16,0.12727272727272726,2022.16,1
14789,13786.0,53,24,0.0,230.4,1
14796,13880.0,3,24,0.0,97.8,1
14802,18392.0,92,24,0.0,19.5,1
14806,13173.0,9,24,0.0,165.94000000000003,1
14829,15858.0,2,24,0.0,383.93,1
14873,12748.0,1,8,0.06696428571428571,306.83999999999986,1
14932,15180.0,61,24,0.0,87.5,1
14938,12347.0,3,24,0.0,711.79,1
14969,14739.0,6,24,0.125,713.88,1
14981,16293.0,4,24,0.16666666666666666,378.75,1
14997,17419.0,2,24,0.14285714285714285,356.86999999999995,1
15015,17419.0,2,24,0.14285714285714285,17.4,1
15016,18393.0,365,24,1.0,-13541.33,0
15017,18394.0,365,24,0.0,13541.33,1
15018,18395.0,73,24,0.0,24.9,1
15023,16775.0,3,24,0.0,231.9,1
15041,16306.0,9,24,0.3333333333333333,68.1,1
15043,16950.0,9,24,0.0,172.0,1
15046,18396.0,92,24,0.0,15.7,1
15050,18397.0,1,24,0.0,6293.860000000002,1
15651,18398.0,365,24,1.0,0.0,0
15652,18399.0,3,24,0.0,11540.340000000004,1
15801,18400.0,5,24,0.0,1240.1900000000005,1
15880,18401.0,3,24,0.0,2164.51,1
16002,18402.0,3,24,0.0,2416.5900000000006,1
16125,18403.0,4,24,0.0,2448.29,1
16232,18404.0,365,24,1.0,-13474.79,0
16233,17591.0,3,24,0.125,406.59999999999997,1
16313,18405.0,365,24,1.0,-5519.25,0
16314,12839.0,2,14,0.125,402.61,1
16336,13807.0,53,24,0.0,112.6,1
16343,16125.0,29,24,0.0,289.35,1
16356,18406.0,365,24,1.0,-13541.33,0
16357,18407.0,365,24,1.0,-6706.71,0
16358,17897.0,4,24,0.25,268.72999999999996,1
16395,18408.0,18,24,0.0,135.05,1
16416,15081.0,11,24,0.16666666666666666,111.14999999999999,1
16424,15100.0,61,15,0.5,-131.39999999999998,0
16425,18102.0,1,22,0.03225806451612903,9639.119999999999,1
16430,18102.0,1,22,0.03225806451612903,395.76,1
16433,18102.0,1,22,0.03225806451612903,15885.489999999998,1
16442,15024.0,3,24,0.0,46.8,1
16443,16365.0,8,16,0.0,139.86,1
16449,18409.0,1,24,0.0,5058.040000000007,1
16985,17870.0,2,23,0.07692307692307693,326.4,1
16986,14821.0,183,23,0.0,48.800000000000004,1
16988,16863.0,14,17,0.5,164.25,1
16997,13078.0,1,16,0.3953488372093023,514.39,1
17007,13267.0,2,11,0.2962962962962963,328.45000000000005,1
17022,13050.0,1,11,0.39285714285714285,328.01,1
17040,12709.0,2,14,0.4230769230769231,522.7,1
17047,15628.0,3,23,0.1,319.18,1
17066,18410.0,365,23,0.0,5.04,1
17067,12386.0,37,23,0.0,258.90000000000003,1
17075,14796.0,1,18,0.37037037037037035,-1.95,0
17076,16779.0,2,19,0.21428571428571427,356.91,1
17085,18411.0,73,23,0.0,24.59,1
17090,13599.0,2,17,0.36363636363636365,253.24,1
17103,13329.0,20,11,0.5,304.2,1
17110,13599.0,2,17,0.36363636363636365,99.6,1
17114,12921.0,1,23,0.26,365.4,1
17134,14901.0,4,17,0.1,-6.3,0
17136,18077.0,2,12,0.0,204.87000000000003,1
17155,14744.0,14,23,0.2222222222222222,225.0,1
17158,18412.0,365,23,1.0,0.0,0
17159,17406.0,4,23,0.4,702.1,1
17178,15750.0,2,22,0.1111111111111111,301.52000000000004,1
17195,13983.0,4,23,0.07692307692307693,329.36,1
17210,13842.0,2,23,0.0,310.57,1
17230,14796.0,1,18,0.37037037037037035,671.2100000000002,1
17280,12441.0,34,23,0.0,173.55,1
17291,14901.0,4,17,0.1,158.25,1
17305,13199.0,4,15,0.02564102564102564,468.68,1
17309,18229.0,3,23,0.0,309.0,1
17312,14032.0,3,8,0.3888888888888889,303.85999999999996,1
17326,17706.0,1,23,0.22727272727272727,287.08,1
17343,17706.0,1,23,0.22727272727272727,151.95,1
17352,15021.0,1,23,0.3076923076923077,-6.65,0
17355,17706.0,1,23,0.22727272727272727,38.8,1
17357,16081.0,2,23,0.0,157.60000000000002,1
17379,16525.0,2,15,0.10344827586206896,411.43999999999994,1
17388,14952.0,3,21,0.26666666666666666,-103.0,0
17391,17975.0,2,17,0.07142857142857142,314.09999999999997,1
17399,16122.0,10,23,0.0,105.72,1
17409,13126.0,3,23,0.2,203.64,1
17421,15973.0,61,23,0.6666666666666666,307.82,1
17425,13126.0,3,23,0.2,19.799999999999997,1
17426,16558.0,1,14,0.16666666666666666,569.4,1
17453,16713.0,1,11,0.2857142857142857,-7.95,0
17454,16893.0,9,23,0.0,145.93000000000004,1
17499,14606.0,1,9,0.2734375,215.88,1
17537,17677.0,2,17,0.3023255813953488,651.6000000000001,1
17542,15750.0,2,22,0.1111111111111111,39.0,1
17544,15021.0,1,23,0.3076923076923077,205.63999999999996,1
17597,15529.0,1,21,0.08333333333333333,295.66,1
17612,15498.0,1,22,0.15625,450.91999999999996,1
17621,18043.0,4,23,0.0,316.45999999999987,1
17687,16016.0,2,23,0.2,382.2699999999999,1
17756,14060.0,2,16,0.05,281.0,1
17760,17722.0,4,17,0.3333333333333333,910.1400000000002,1
17805,17324.0,8,23,0.0,127.05000000000001,1
17811,17341.0,2,23,0.0,513.5999999999999,1
17972,14051.0,2,11,0.11538461538461539,623.42,1
17986,15916.0,3,23,0.2,-18.3,0
17988,16233.0,15,15,0.4,147.39999999999998,1
17990,16385.0,7,23,0.0,148.23000000000002,1
18011,15032.0,7,23,0.4,2746.749999999999,1
18040,16713.0,1,11,0.2857142857142857,414.4299999999999,1
18100,17213.0,3,10,0.36363636363636365,312.90000000000003,1
18115,18061.0,8,23,0.0,405.16,1
18121,15916.0,3,23,0.2,142.95,1
18132,13113.0,2,22,0.4,-31.849999999999998,0
18135,16553.0,5,17,0.14285714285714285,-4.25,0
18136,12748.0,1,8,0.06696428571428571,69.79,1
18146,15221.0,34,23,0.5,403.25,1
18151,13455.0,7,23,0.5,692.9399999999999,1
18181,15916.0,3,23,0.2,89.5,1
18183,12748.0,1,8,0.06696428571428571,130.64000000000001,1
18196,15311.0,1,8,0.2288135593220339,-26.38,0
18205,13113.0,2,22,0.4,372.97,1
18215,15311.0,1,8,0.2288135593220339,251.08999999999997,1
18232,13495.0,8,16,0.16666666666666666,-54.75,0
18236,14217.0,4,22,0.2916666666666667,118.30000000000001,1
18243,15032.0,7,23,0.4,23.85,1
18244,17262.0,31,23,0.0,268.86,1
18246,14299.0,3,11,0.5,-209.0,0
18248,18259.0,9,23,0.0,376.30000000000007,1
18255,12712.0,3,22,0.23529411764705882,-12.75,0
18256,17676.0,5,23,0.14285714285714285,300.7,1
18271,16679.0,122,23,0.0,129.75,1
18274,18269.0,46,15,0.5,168.6,1
18281,12766.0,2,23,0.0,1149.29,1
18334,15298.0,2,23,0.14285714285714285,397.5999999999999,1
18351,16016.0,2,23,0.2,-8.5,0
18352,18193.0,21,23,0.6666666666666666,-20.85,0
18353,13523.0,3,23,0.16666666666666666,566.9499999999999,1
18383,18413.0,1,23,0.0,6073.709999999997,1
18974,12870.0,183,23,1.0,-14.899999999999999,0
18976,15005.0,1,16,0.2,222.50000000000003,1
19004,15581.0,3,10,0.07142857142857142,272.34000000000003,1
19025,15332.0,11,23,0.0,63.0,1
19026,15680.0,5,23,0.0,478.88999999999993,1
19056,15498.0,1,22,0.15625,525.8,1
19075,13649.0,16,23,0.0,197.8,1
19090,17894.0,2,9,0.0,106.77,1
19101,16858.0,29,23,0.5,-29.8,0
19104,13270.0,365,23,0.0,590.0,1
19105,13267.0,2,11,0.2962962962962963,-13.900000000000002,0
19108,14618.0,22,23,0.25,-14.850000000000001,0
19109,14866.0,4,23,0.07692307692307693,103.67999999999999,1
19110,13077.0,4,23,0.0,313.72,1
19124,13115.0,3,23,0.7142857142857143,-5.0,0
19125,18414.0,41,23,0.0,12.87,1
19134,13531.0,17,23,0.0,305.45000000000005,1
19149,13848.0,73,23,0.0,320.0,1
19150,13140.0,8,23,0.0,159.51000000000002,1
19166,15713.0,19,17,0.3333333333333333,171.15,1
19175,17999.0,4,23,0.0,190.34,1
19213,17690.0,2,21,0.0625,71.4,1
19217,15347.0,73,23,0.0,201.59999999999997,1
19222,14766.0,3,22,0.25,180.4,1
19228,13777.0,2,8,0.1951219512195122,180.0,1
19229,13777.0,2,8,0.1951219512195122,75.0,1
19230,16722.0,2,17,0.1875,318.84,1
19255,13758.0,4,23,0.0,356.4,1
19262,17340.0,1,11,0.26666666666666666,2671.27,1
19348,13370.0,9,23,0.5,-33.55,0
19353,13984.0,22,23,0.16666666666666666,154.79999999999998,1
19358,15996.0,3,23,0.14285714285714285,263.24999999999994,1
19390,14388.0,2,23,0.2,-13.45,0
19393,18415.0,34,23,0.0,24.95,1
19404,14030.0,2,23,0.0,670.55,1
19430,16252.0,18,23,1.0,-295.09000000000003,0
19451,16596.0,31,23,0.0,120.65,1
19457,12971.0,2,10,0.033707865168539325,111.52999999999999,1
19464,14030.0,2,23,0.0,5.95,1
19465,16700.0,2,23,0.23529411764705882,336.94000000000005,1
19479,16011.0,2,19,0.0,237.95,1
19501,17655.0,4,15,0.125,676.1,1
19510,16717.0,2,23,0.3333333333333333,307.25,1
19525,12433.0,1,22,0.0,1867.9800000000002,1
19599,18416.0,365,23,1.0,0.0,0
19600,12748.0,1,8,0.06696428571428571,167.09,1
19625,18417.0,365,23,1.0,0.0,0
19626,18418.0,365,23,1.0,0.0,0
19627,18419.0,365,23,1.0,0.0,0
19628,18420.0,365,23,1.0,0.0,0
19629,18421.0,365,23,1.0,0.0,0
19630,18422.0,365,23,1.0,0.0,0
19631,18423.0,365,23,1.0,0.0,0
19632,14243.0,3,14,0.2857142857142857,213.3,1
19640,12963.0,4,22,0.1111111111111111,365.80000000000007,1
19656,15513.0,2,22,0.13636363636363635,956.5000000000001,1
19668,15079.0,8,22,0.2,141.95,1
19672,14437.0,61,22,0.5,63.0,1
19677,15694.0,5,17,0.06666666666666667,525.93,1
19683,12942.0,5,22,0.0,258.75,1
19699,15660.0,4,22,0.25,209.3,1
19709,18092.0,5,9,0.08333333333333333,1485.7200000000003,1
19719,15358.0,1,9,0.2413793103448276,524.35,1
19754,13319.0,1,10,0.2777777777777778,670.48,1
19781,15358.0,1,9,0.2413793103448276,100.19999999999999,1
19787,13319.0,1,10,0.2777777777777778,88.8,1
19792,12481.0,2,11,0.09090909090909091,159.38,1
19802,12721.0,3,11,0.14285714285714285,-27.15,0
19805,12621.0,1,14,0.13043478260869565,464.60999999999996,1
19819,14299.0,3,11,0.5,429.24,1
19824,18071.0,15,22,0.0,258.95000000000005,1
19838,12683.0,2,22,0.25,213.88000000000005,1
19851,17377.0,1,14,0.047619047619047616,364.40000000000003,1
19871,12755.0,61,22,0.5,3794.3999999999996,1
19872,15983.0,4,17,0.0,382.65999999999997,1
19896,13854.0,4,8,0.13793103448275862,309.4,1
19899,12797.0,22,17,0.6666666666666666,254.03,1
19912,16782.0,2,16,0.3157894736842105,371.69999999999993,1
19962,13369.0,20,11,0.5,308.28000000000003,1
19976,12494.0,5,15,0.46153846153846156,57.6,1
19979,17857.0,7,15,0.08,1335.2,1
19983,12712.0,3,22,0.23529411764705882,295.1,1
19994,17411.0,9,22,0.25,-30.0,0
19996,18424.0,365,22,1.0,0.0,0
19997,12748.0,1,8,0.06696428571428571,101.9,1
19999,18425.0,365,22,1.0,0.0,0
20000,14932.0,22,22,0.0,363.53,1
20017,12429.0,4,22,0.0,1281.5000000000002,1
20037,18426.0,365,22,1.0,0.0,0
20038,13090.0,3,22,0.2222222222222222,832.8,1
20041,14987.0,92,22,0.0,163.2,1
20043,14355.0,34,22,0.0,174.4,1
20054,12683.0,2,22,0.25,849.1999999999998,1
20095,14911.0,1,8,0.1862348178137652,945.5500000000003,1
20127,17526.0,16,17,0.5,226.79999999999998,1
20132,14896.0,9,22,0.0,257.21999999999997,1
20164,14527.0,1,11,0.05172413793103448,224.38000000000005,1
20193,17062.0,6,15,0.2,114.79000000000002,1
20206,14440.0,7,22,0.0,656.7,1
20219,13240.0,6,22,0.0,224.07,1
20240,14479.0,21,22,0.0,174.4,1
20250,16065.0,5,22,0.0,372.0900000000001,1
20324,18427.0,365,22,1.0,0.0,0
20325,17430.0,27,22,0.0,112.6,1
20330,18428.0,365,22,1.0,0.0,0
20331,18429.0,365,22,1.0,0.0,0
20332,16520.0,3,22,0.25,325.7599999999999,1
20392,18430.0,365,22,1.0,0.0,0
20393,18431.0,365,22,1.0,0.0,0
20394,18432.0,365,22,1.0,0.0,0
20395,18433.0,122,22,0.0,21.299999999999997,1
20398,18434.0,365,22,1.0,0.0,0
20399,18435.0,365,22,1.0,0.0,0
20400,18436.0,365,22,1.0,0.0,0
20401,15945.0,183,22,0.0,181.0,1
20403,12748.0,1,8,0.06696428571428571,18.4,1
20408,12748.0,1,8,0.06696428571428571,15.9,1
20409,18041.0,1,22,0.045454545454545456,205.35,1
20438,15181.0,21,17,0.4,-4.95,0
20439,15856.0,1,8,0.12903225806451613,1571.32,1
20469,18437.0,365,22,1.0,0.0,0
20470,18438.0,365,22,1.0,0.0,0
20471,17198.0,4,22,0.0,249.64999999999998,1
20495,13102.0,2,17,0.1111111111111111,316.82000000000005,1
20506,18439.0,365,22,1.0,0.0,0
20507,14205.0,10,22,0.5,-238.20000000000002,0
20521,18440.0,365,22,0.0,5.85,1
20522,18441.0,365,22,1.0,0.0,0
20523,17702.0,5,22,0.3333333333333333,-88.14999999999999,0
20528,18102.0,1,22,0.03225806451612903,1914.2400000000002,1
20529,15271.0,2,22,0.0625,111.75,1
20553,13982.0,4,22,0.2,428.6,1
20576,15738.0,3,22,0.15789473684210525,-2.95,0
20577,15288.0,5,22,0.0,165.65000000000003,1
20603,17978.0,31,22,0.0,300.91999999999996,1
20615,16795.0,6,22,0.0,414.88000000000005,1
20681,16519.0,29,22,0.0,103.7,1
20686,18442.0,1,22,0.0,7268.65,1
21338,18443.0,365,22,1.0,0.0,0
21339,17816.0,22,22,0.0,16.209999999999997,1
21349,18444.0,365,22,1.0,0.0,0
21350,13021.0,3,15,0.25,-20.28,0
21351,15311.0,1,8,0.2288135593220339,272.36,1
21365,14667.0,1,17,0.07407407407407407,686.1499999999999,1
21413,16255.0,2,22,0.2,374.25,1
21439,17671.0,6,22,0.3333333333333333,394.18000000000006,1
21456,17646.0,7,22,0.25,251.00000000000003,1
21465,16898.0,3,22,0.25,-64.35,0
21466,13777.0,2,8,0.1951219512195122,-42.0,0
21467,15750.0,2,22,0.1111111111111111,-14.25,0
21469,12649.0,12,22,0.25,-19.799999999999997,0
21471,16350.0,7,22,0.2,-16.0,0
21474,12872.0,6,22,0.0,378.53000000000003,1
21512,17339.0,41,22,0.0,60.0,1
21516,14766.0,3,22,0.25,-20.4,0
21517,18230.0,5,16,0.3,-6.75,0
21518,18445.0,365,22,1.0,0.0,0
21519,16499.0,17,17,0.6,-17.9,0
21520,18446.0,365,22,1.0,0.0,0
21521,12682.0,1,22,0.0,739.0500000000002,1
21554,13117.0,5,22,0.0,186.03,1
21565,17097.0,2,22,0.1111111111111111,174.72000000000006,1
21605,18447.0,122,22,0.0,3.7199999999999998,1
21608,15192.0,8,22,0.0,315.0,1
21623,14441.0,7,22,0.6,-8.5,0
21624,15279.0,18,11,0.5,-13.100000000000001,0
21626,16579.0,365,22,1.0,-30.599999999999998,0
21627,15380.0,10,22,0.16666666666666666,230.10000000000002,1
21628,14047.0,11,22,0.2857142857142857,-9.3,0
21629,17442.0,3,22,0.4,-17.0,0
21630,17950.0,6,22,0.25,190.35000000000005,1
21656,16781.0,20,22,0.5,-16.599999999999998,0
21658,17950.0,6,22,0.25,72.82000000000001,1
21671,12826.0,4,22,0.125,155.0,1
21680,17456.0,22,22,0.0,249.85999999999999,1
21699,17307.0,365,22,1.0,-152.64000000000001,0
21700,17950.0,6,22,0.25,-10.08,0
21701,14898.0,4,16,0.25,-27.6,0
21703,15811.0,3,14,0.3333333333333333,289.85,1
21719,14217.0,4,22,0.2916666666666667,-16.95,0
21720,16817.0,4,16,0.3076923076923077,-42.5,0
21724,13327.0,4,22,0.1111111111111111,685.0000000000001,1
21742,13327.0,4,22,0.1111111111111111,60.0,1
21745,17700.0,3,22,0.3333333333333333,-9.85,0
21748,13136.0,3,22,0.5454545454545454,-20.1,0
21751,17017.0,2,17,0.25925925925925924,144.5,1
21753,15535.0,5,16,0.42857142857142855,-12.75,0
21754,14696.0,3,22,0.2222222222222222,-1.25,0
21755,12605.0,122,22,1.0,-7.5,0
21758,15329.0,6,22,0.4,-17.7,0
21761,18225.0,2,22,0.29411764705882354,30.0,1
21763,17838.0,3,22,0.16666666666666666,218.4,1
21775,18448.0,183,22,0.0,7.5,1
21777,18449.0,365,22,1.0,0.0,0
21778,18450.0,365,22,1.0,0.0,0
21779,18451.0,365,22,1.0,0.0,0
21780,18452.0,365,22,1.0,0.0,0
21781,18453.0,365,22,1.0,0.0,0
21782,18454.0,365,22,1.0,0.0,0
21783,18455.0,365,22,1.0,0.0,0
21784,18456.0,365,22,1.0,0.0,0
21785,18457.0,365,22,1.0,0.0,0
21786,18458.0,365,22,1.0,0.0,0
21787,18459.0,365,22,1.0,0.0,0
21788,18460.0,365,22,1.0,0.0,0
21789,18461.0,365,22,1.0,0.0,0
21790,18462.0,365,22,1.0,0.0,0
21791,18463.0,365,22,1.0,0.0,0
21792,18464.0,365,22,1.0,0.0,0
21793,18465.0,365,22,1.0,0.0,0
21794,15211.0,8,22,0.0,383.0700000000001,1
21817,15596.0,5,22,0.4444444444444444,402.31999999999994,1
21838,13090.0,3,22,0.2222222222222222,15.0,1
21839,18466.0,4,22,0.0,2215.27,1
21950,18467.0,4,22,0.0,2446.1600000000008,1
22063,16163.0,53,22,0.3333333333333333,441.6,1
22068,18468.0,4,22,0.0,3091.8200000000006,1
22189,18469.0,18,22,0.0,294.01,1
22210,16907.0,3,22,0.0,182.02000000000004,1
22244,15555.0,1,18,0.2,620.3499999999998,1
22281,17576.0,1,18,0.13636363636363635,119.64999999999999,1
22293,18470.0,365,22,1.0,0.0,0
22294,18471.0,365,22,1.0,0.0,0
22295,18472.0,365,22,1.0,0.0,0
22296,18473.0,365,22,1.0,0.0,0
22297,18474.0,365,22,1.0,0.0,0
22298,17841.0,1,12,0.26627218934911245,257.94999999999993,1
22344,14031.0,2,14,0.13636363636363635,-1.95,0
22345,14031.0,2,14,0.13636363636363635,185.82,1
22348,17965.0,2,22,0.0,119.45000000000002,1
22365,14713.0,2,15,0.08333333333333333,298.95,1
22390,14702.0,2,22,0.05555555555555555,318.7,1
22420,13230.0,1,22,0.06666666666666667,93.45000000000002,1
22433,13969.0,1,22,0.1,317.59,1
22458,17530.0,1,22,0.0,300.6399999999999,1
22523,15805.0,2,21,0.15,370.80000000000007,1
22534,18475.0,365,21,1.0,0.0,0
22535,12471.0,1,11,0.3877551020408163,1982.4099999999999,1
22582,12471.0,1,11,0.3877551020408163,378.0,1
22583,17675.0,1,21,0.24390243902439024,402.0,1
22587,18476.0,1,21,0.0,6272.010000000006,1
23121,17696.0,3,21,0.42857142857142855,157.9,1
23127,17696.0,3,21,0.42857142857142855,17.700000000000003,1
23128,13418.0,2,16,0.21739130434782608,369.09999999999997,1
23138,17076.0,15,21,0.0,151.5,1
23145,17827.0,2,21,0.0,115.08,1
23155,16265.0,2,21,0.18181818181818182,651.8299999999999,1
23187,17880.0,15,21,0.0,458.91999999999985,1
23213,16265.0,2,21,0.18181818181818182,188.98000000000002,1
23219,13000.0,12,21,0.0,201.75000000000003,1
23230,16499.0,17,17,0.6,218.1,1
23240,18477.0,365,21,0.0,2.95,1
